Empenho;Tipo;Data;CPF/CNPJ;Valor Anulado;Valor Empenhado;Valor Liquidado;Valor Pago;Natureza;Proc. Licitatório;Modalidade;Ano_Empenho;Empenho Líquido
10348,0;OR;23/07/2025;07.452.833/0004-85;0,0;436,32;436,32;436,32;3.3.90.30.01;000079/24;PREGÃO ELETRÔNICO;2025;436,32
10349,0;OR;23/07/2025;07.452.833/0004-85;0,0;153,6;153,6;153,6;3.3.90.30.01;000079/24;PREGÃO ELETRÔNICO;2025;153,6
10350,0;OR;23/07/2025;07.452.833/0004-85;0,0;1332,89;1332,89;1332,89;3.3.90.30.01;000079/24;PREGÃO ELETRÔNICO;2025;1332,89
10351,0;OR;23/07/2025;07.452.833/0004-85;0,0;274,64;274,64;274,64;3.3.90.30.01;000079/24;PREGÃO ELETRÔNICO;2025;274,64
10352,0;OR;23/07/2025;07.452.833/0004-85;0,0;2451,32;2451,32;2451,32;3.3.90.30.01;000079/24;PREGÃO ELETRÔNICO;2025;2451,32
10354,0;OR;23/07/2025;07.452.833/0004-85;0,0;369,86;369,86;369,86;3.3.90.30.01;000079/24;PREGÃO ELETRÔNICO;2025;369,86
10355,0;OR;23/07/2025;07.452.833/0004-85;0,0;2933,63;2933,63;2933,63;3.3.90.30.01;000079/24;PREGÃO ELETRÔNICO;2025;2933,63
10357,0;OR;24/07/2025;13.777.435/0001-99;0,0;1640,0;1640,0;0,0;3.3.90.30.17;000068/24;PREGÃO PRESENCIAL;2025;1640,0
10358,0;OR;24/07/2025;12.889.035/0002-93;0,0;320,0;320,0;320,0;3.3.90.30.09;000053/24;PREGÃO PRESENCIAL;2025;320,0
10361,0;OR;24/07/2025;10.908.450/0001-30;0,0;3416,04;3416,04;0,0;3.3.90.39.12;000065/25;PREGÃO PRESENCIAL;2025;3416,04
10362,0;OR;24/07/2025;10.908.450/0001-30;0,0;427,01;427,01;0,0;3.3.90.39.12;000065/25;PREGÃO PRESENCIAL;2025;427,01
10363,0;OR;24/07/2025;58.302.506/0001-35;0,0;1945,0;1945,0;1945,0;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;1945,0
10365,0;OR;24/07/2025;58.302.506/0001-35;0,0;778,0;778,0;778,0;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;778,0
10366,0;OR;24/07/2025;58.302.506/0001-35;0,0;3890,0;3890,0;3890,0;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;3890,0
10367,0;OR;24/07/2025;58.302.506/0001-35;0,0;778,0;778,0;778,0;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;778,0
10368,0;OR;24/07/2025;58.302.506/0001-35;0,0;389,0;389,0;389,0;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;389,0
10369,0;OR;24/07/2025;30.269.671/0001-13;0,0;700,0;700,0;0,0;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;700,0
10370,0;OR;24/07/2025;30.269.671/0001-13;0,0;350,0;350,0;0,0;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;350,0
10371,0;OR;24/07/2025;30.269.671/0001-13;0,0;700,0;700,0;0,0;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;700,0
10372,0;OR;24/07/2025;30.269.671/0001-13;0,0;1750,0;1750,0;1750,0;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;1750,0
10373,0;OR;24/07/2025;30.269.671/0001-13;0,0;3500,0;3500,0;0,0;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;3500,0
10374,0;OR;24/07/2025;14.774.526/0001-33;0,0;1540,0;1540,0;1540,0;3.3.90.30.06;000055/25;PREGÃO PRESENCIAL;2025;1540,0
10696,0;OR;28/07/2025;61.198.164/0001-60;0,0;976,01;976,01;976,01;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2025;976,01
10697,0;OR;28/07/2025;61.198.164/0001-60;0,0;2409,88;2409,88;2409,88;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2025;2409,88
10698,0;OR;28/07/2025;61.198.164/0001-60;0,0;391,6;391,6;391,6;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2025;391,6
10699,0;OR;28/07/2025;61.198.164/0001-60;0,0;985,22;985,22;985,22;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2025;985,22
10700,0;OR;28/07/2025;61.198.164/0001-60;0,0;16474,19;16474,19;16474,19;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2025;16474,19
10701,0;OR;28/07/2025;61.198.164/0001-60;0,0;599,97;599,97;599,97;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2025;599,97
10702,0;OR;28/07/2025;61.198.164/0001-60;0,0;7242,27;7242,27;7242,27;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2025;7242,27
10703,0;OR;28/07/2025;61.198.164/0001-60;0,0;1275,59;1275,59;1275,59;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2025;1275,59
10704,0;OR;28/07/2025;61.198.164/0001-60;0,0;2447,52;2447,52;2447,52;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2025;2447,52
10705,0;OR;28/07/2025;61.198.164/0001-60;0,0;1127,27;1127,27;1127,27;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2025;1127,27
10706,0;OR;28/07/2025;61.198.164/0001-60;0,0;1367,33;1367,33;1367,33;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2025;1367,33
10707,0;OR;28/07/2025;61.198.164/0001-60;0,0;2913,76;2913,76;2913,76;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2025;2913,76
10708,0;OR;28/07/2025;61.198.164/0001-60;0,0;1262,67;1262,67;1262,67;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2025;1262,67
10709,0;OR;28/07/2025;61.198.164/0001-60;0,0;673,48;673,48;673,48;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2025;673,48
10716,0;GL;28/07/2025;23.950.533/0001-30;0,0;16280,0;16280,0;16280,0;4.4.90.52.42;000087/25;DISPENSA;2025;16280,0
10740,0;OR;29/07/2025;47.519.251/0001-40;0,0;292,0;292,0;292,0;3.3.90.30.24;000071/25;PREGÃO ELETRÔNICO;2025;292,0
10741,0;OR;29/07/2025;47.519.251/0001-40;0,0;108,0;108,0;108,0;3.3.90.30.24;000071/25;PREGÃO ELETRÔNICO;2025;108,0
10742,0;OR;29/07/2025;28.075.966/0001-07;0,0;5578,5;5578,5;0,0;3.3.90.30.16;000105/24;PREGÃO PRESENCIAL;2025;5578,5
10743,0;OR;29/07/2025;28.075.966/0001-07;0,0;3470,2;3470,2;0,0;3.3.90.30.16;000105/24;PREGÃO PRESENCIAL;2025;3470,2
10744,0;OR;29/07/2025;28.075.966/0001-07;0,0;2603,3;2603,3;0,0;3.3.90.30.16;000105/24;PREGÃO PRESENCIAL;2025;2603,3
10745,0;OR;29/07/2025;52.301.374/0001-40;0,0;95,0;95,0;95,0;3.3.90.30.17;000068/24;PREGÃO PRESENCIAL;2025;95,0
10746,0;OR;29/07/2025;52.301.374/0001-40;0,0;833,0;833,0;833,0;4.4.90.52.35;000068/24;PREGÃO PRESENCIAL;2025;833,0
10747,0;OR;29/07/2025;52.301.374/0001-40;0,0;4165,0;4165,0;4165,0;4.4.90.52.35;000068/24;PREGÃO PRESENCIAL;2025;4165,0
10748,0;OR;29/07/2025;52.301.374/0001-40;0,0;833,0;833,0;833,0;4.4.90.52.35;000068/24;PREGÃO PRESENCIAL;2025;833,0
10764,0;GL;29/07/2025;11.423.881/0001-70;-15000,0;15000,0;0,0;0,0;3.3.90.39.99;000090/25;DISPENSA;2025;30000,0
10764,0;AN;20/08/2025;11.423.881/0001-70;15000,0;-15000,0;0,0;0,0;3.3.90.39.99;000090/25;DISPENSA;2025;-30000,0
10767,0;OR;30/07/2025;39.675.968/0001-53;0,0;2084,0;2084,0;2084,0;3.3.90.30.17;000078/25;PREGÃO PRESENCIAL;2025;2084,0
10768,0;OR;30/07/2025;39.675.968/0001-53;0,0;4258,28;4258,28;4258,28;3.3.90.30.17;000078/25;PREGÃO PRESENCIAL;2025;4258,28
10769,0;OR;30/07/2025;39.675.968/0001-53;0,0;1012,28;1012,28;1012,28;3.3.90.30.17;000078/25;PREGÃO PRESENCIAL;2025;1012,28
10770,0;OR;30/07/2025;39.675.968/0001-53;0,0;3857,0;3857,0;3857,0;3.3.90.30.17;000078/25;PREGÃO PRESENCIAL;2025;3857,0
10771,0;OR;30/07/2025;39.675.968/0001-53;0,0;1765,0;1765,0;1765,0;3.3.90.30.17;000078/25;PREGÃO PRESENCIAL;2025;1765,0
10772,0;OR;30/07/2025;35.136.978/0001-60;0,0;1398,0;1398,0;1398,0;3.3.90.30.17;000068/24;PREGÃO PRESENCIAL;2025;1398,0
10773,0;OR;30/07/2025;39.675.968/0001-53;0,0;3125,69;3125,69;3125,69;3.3.90.30.17;000078/25;PREGÃO PRESENCIAL;2025;3125,69
10774,0;OR;30/07/2025;05.417.358/0001-38;0,0;1055,89;1055,89;1055,89;3.3.90.30.21;000066/25;PREGÃO PRESENCIAL;2025;1055,89
10775,0;OR;30/07/2025;35.136.978/0001-60;0,0;21267,2;21267,2;21267,2;4.4.90.52.35;000068/24;PREGÃO PRESENCIAL;2025;21267,2
10776,0;OR;30/07/2025;65.817.900/0001-71;0,0;6879,0;6879,0;6879,0;3.3.90.30.09;000058/25;PREGÃO PRESENCIAL;2025;6879,0
10779,0;OR;30/07/2025;14.774.526/0001-33;0,0;1540,0;1540,0;1540,0;3.3.90.30.06;000055/25;PREGÃO PRESENCIAL;2025;1540,0
10781,0;OR;30/07/2025;14.774.526/0001-33;0,0;3272,0;3272,0;3272,0;3.3.90.30.06;000055/25;PREGÃO PRESENCIAL;2025;3272,0
10787,0;OR;31/07/2025;11.128.784/0001-54;0,0;2261,37;2261,37;0,0;3.3.90.30.16;000105/24;PREGÃO PRESENCIAL;2025;2261,37
10788,0;OR;31/07/2025;09.506.003/0001-76;0,0;16800,96;16800,96;16800,96;3.3.90.39.74;000135/21;PREGÃO PRESENCIAL;2025;16800,96
10789,0;OR;31/07/2025;43.151.453/0001-21;-7468,56;7468,56;0,0;0,0;3.3.90.39.74;000135/21;PREGÃO PRESENCIAL;2025;14937,12
10789,0;AN;08/08/2025;43.151.453/0001-21;7468,56;-7468,56;0,0;0,0;3.3.90.39.74;000135/21;PREGÃO PRESENCIAL;2025;-14937,12
10790,0;OR;31/07/2025;26.711.213/0001-15;0,0;1621,44;1621,44;1621,44;3.3.90.39.74;000135/21;PREGÃO PRESENCIAL;2025;1621,44
10791,0;OR;31/07/2025;26.711.213/0001-15;0,0;4199,04;4199,04;4199,04;3.3.90.39.74;000135/21;PREGÃO PRESENCIAL;2025;4199,04
10792,0;OR;31/07/2025;30.269.671/0001-13;0,0;350,0;350,0;0,0;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;350,0
10793,0;OR;31/07/2025;30.269.671/0001-13;0,0;700,0;700,0;0,0;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;700,0
10794,0;OR;31/07/2025;30.269.671/0001-13;0,0;700,0;700,0;0,0;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;700,0
10795,0;OR;31/07/2025;11.128.784/0001-54;0,0;1707,38;1707,38;0,0;3.3.90.30.16;000105/24;PREGÃO PRESENCIAL;2025;1707,38
10796,0;OR;31/07/2025;11.128.784/0001-54;0,0;2844,9;2844,9;0,0;3.3.90.30.16;000105/24;PREGÃO PRESENCIAL;2025;2844,9
10797,0;OR;31/07/2025;11.128.784/0001-54;0,0;2067,71;2067,71;0,0;3.3.90.30.16;000105/24;PREGÃO PRESENCIAL;2025;2067,71
10798,0;OR;31/07/2025;30.269.671/0001-13;0,0;1750,0;1750,0;0,0;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;1750,0
10799,0;OR;31/07/2025;11.128.784/0001-54;0,0;2906,8;2906,8;0,0;3.3.90.30.16;000105/24;PREGÃO PRESENCIAL;2025;2906,8
10800,0;OR;31/07/2025;11.388.657/0001-94;0,0;9600,0;9600,0;0,0;3.3.90.39.50;000103/23;PREGÃO PRESENCIAL;2025;9600,0
10804,0;OR;31/07/2025;30.269.671/0001-13;0,0;3500,0;3500,0;0,0;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;3500,0
10821,0;OR;01/08/2025;11.128.784/0001-54;0,0;2313,99;2313,99;0,0;3.3.90.30.16;000105/24;PREGÃO PRESENCIAL;2025;2313,99
10822,0;OR;01/08/2025;20.596.400/0001-19;0,0;30000,0;30000,0;30000,0;3.3.90.39.16;000021/22;PREGÃO PRESENCIAL;2025;30000,0
10823,0;OR;01/08/2025;11.128.784/0001-54;0,0;4162,05;4162,05;0,0;3.3.90.30.16;000105/24;PREGÃO PRESENCIAL;2025;4162,05
10824,0;OR;01/08/2025;11.128.784/0001-54;0,0;3026,65;3026,65;0,0;3.3.90.30.16;000105/24;PREGÃO PRESENCIAL;2025;3026,65
10826,0;OR;01/08/2025;35.469.734/0001-07;0,0;12084,86;12084,86;12084,86;3.3.90.39.78;000055/23;PREGÃO PRESENCIAL;2025;12084,86
10827,0;OR;01/08/2025;11.128.784/0001-54;0,0;2278,39;2278,39;0,0;3.3.90.30.16;000105/24;PREGÃO PRESENCIAL;2025;2278,39
10828,0;OR;01/08/2025;11.128.784/0001-54;0,0;974,97;974,97;0,0;3.3.90.30.16;000105/24;PREGÃO PRESENCIAL;2025;974,97
10829,0;OR;01/08/2025;11.128.784/0001-54;0,0;3943,07;3943,07;0,0;3.3.90.30.16;000105/24;PREGÃO PRESENCIAL;2025;3943,07
10830,0;GL;01/08/2025;40.348.980/0001-32;-1459,06;2917,86;1458,8;1458,8;3.3.90.39.16;000021/21;MAT / SERV - CONVITE;2025;4376,92
10830,0;AN;18/11/2025;40.348.980/0001-32;2917,86;-1459,06;0,0;0,0;3.3.90.39.16;000021/21;MAT / SERV - CONVITE;2025;-4376,92
10831,0;GL;01/08/2025;40.348.980/0001-32;-1,61;2401,61;2400,0;2400,0;3.3.90.39.16;000021/21;MAT / SERV - CONVITE;2025;2403,2200000000003
10831,0;AN;03/11/2025;40.348.980/0001-32;2401,61;-1,61;0,0;0,0;3.3.90.39.16;000021/21;MAT / SERV - CONVITE;2025;-2403,2200000000003
10832,0;GL;01/08/2025;40.348.980/0001-32;-0,67;2053,76;2053,09;2053,09;3.3.90.39.16;000021/21;MAT / SERV - CONVITE;2025;2054,4300000000003
10832,0;AN;02/12/2025;40.348.980/0001-32;2053,76;-0,67;0,0;0,0;3.3.90.39.16;000021/21;MAT / SERV - CONVITE;2025;-2054,4300000000003
10833,0;GL;01/08/2025;40.348.980/0001-32;0,0;3142,33;3142,33;3142,33;3.3.90.39.16;000021/21;MAT / SERV - CONVITE;2025;3142,33
10834,0;GL;01/08/2025;40.348.980/0001-32;-1,2;897,8;896,6;896,6;3.3.90.39.16;000021/21;MAT / SERV - CONVITE;2025;899,0
10834,0;AN;03/11/2025;40.348.980/0001-32;897,8;-1,2;0,0;0,0;3.3.90.39.16;000021/21;MAT / SERV - CONVITE;2025;-899,0
10835,0;AN;18/11/2025;11.291.303/0001-27;10000,0;-1932,64;0,0;0,0;3.3.90.39.99;      /;DISPENSA;2025;-11932,64
10835,0;AN;03/11/2025;11.291.303/0001-27;10000,0;-5000,0;0,0;0,0;3.3.90.39.99;      /;DISPENSA;2025;-15000,0
10835,0;ES;01/08/2025;11.291.303/0001-27;-1932,64;10000,0;3067,36;3067,36;3.3.90.39.99;      /;DISPENSA;2025;11932,64
10837,0;AN;02/12/2025;40.348.980/0001-32;1548,75;-1,77;0,0;0,0;3.3.90.39.16;000021/21;MAT / SERV - CONVITE;2025;-1550,52
10837,0;GL;01/08/2025;40.348.980/0001-32;-1,77;1548,75;1546,98;1546,98;3.3.90.39.16;000021/21;MAT / SERV - CONVITE;2025;1550,52
10838,0;AN;02/12/2025;40.348.980/0001-32;112,23;-1,63;0,0;0,0;3.3.90.39.16;000021/21;MAT / SERV - CONVITE;2025;-113,86
10838,0;GL;01/08/2025;40.348.980/0001-32;-1,63;112,23;110,6;110,6;3.3.90.39.16;000021/21;MAT / SERV - CONVITE;2025;113,86
10842,0;OR;01/08/2025;12.286.292/0001-50;0,0;1061,0;1061,0;1061,0;3.3.90.39.99;000142/21;DISPENSA;2025;1061,0
10844,0;OR;01/08/2025;24.915.651/0001-70;0,0;800,0;800,0;800,0;3.3.90.39.99;000063/22;DISPENSA;2025;800,0
10875,0;OR;30/07/2025;35.136.978/0001-60;0,0;710,8;710,8;710,8;4.4.90.52.35;000068/24;PREGÃO PRESENCIAL;2025;710,8
10917,0;OR;01/08/2025;25.136.495/0001-01;0,0;4656,0;4656,0;0,0;4.4.90.52.35;000068/24;PREGÃO PRESENCIAL;2025;4656,0
10922,0;OR;01/08/2025;10.908.450/0001-30;0,0;13521,79;13521,79;0,0;3.3.90.39.12;000065/25;PREGÃO PRESENCIAL;2025;13521,79
10925,0;OR;04/08/2025;53.820.389/0001-88;0,0;4880,0;4880,0;4880,0;3.3.90.39.50;000024/24;DISPENSA;2025;4880,0
10926,0;OR;04/08/2025;26.717.589/0001-37;0,0;3488,25;3488,25;0,0;3.3.90.30.24;000009/25;PREGÃO PRESENCIAL;2025;3488,25
10927,0;OR;04/08/2025;41.572.315/0001-90;0,0;12900,0;12900,0;12900,0;3.3.90.39.99;000059/25;PREGÃO ELETRÔNICO;2025;12900,0
10928,0;OR;04/08/2025;05.531.665/0001-45;0,0;1824,0;1824,0;1824,0;3.3.90.39.99;000081/24;PREGÃO PRESENCIAL;2025;1824,0
10929,0;OR;04/08/2025;26.717.589/0001-37;0,0;1583,03;1583,03;0,0;3.3.90.30.24;000009/25;PREGÃO PRESENCIAL;2025;1583,03
10930,0;OR;04/08/2025;26.717.589/0001-37;0,0;2145,0;2145,0;0,0;3.3.90.30.24;000009/25;PREGÃO PRESENCIAL;2025;2145,0
10931,0;OR;04/08/2025;05.531.665/0001-45;0,0;2660,0;2660,0;0,0;3.3.90.39.99;000081/24;PREGÃO PRESENCIAL;2025;2660,0
10932,0;OR;04/08/2025;05.531.665/0001-45;0,0;2964,0;2964,0;2964,0;3.3.90.39.99;000081/24;PREGÃO PRESENCIAL;2025;2964,0
10933,0;OR;04/08/2025;05.825.127/0001-63;0,0;500,0;500,0;500,0;3.3.90.30.07;000070/24;PREGÃO PRESENCIAL;2025;500,0
10934,0;OR;04/08/2025;05.531.665/0001-45;0,0;2280,0;2280,0;0,0;3.3.90.39.05;000081/24;PREGÃO PRESENCIAL;2025;2280,0
10935,0;OR;04/08/2025;05.531.665/0001-45;0,0;1520,0;1520,0;0,0;3.3.90.39.99;000081/24;PREGÃO PRESENCIAL;2025;1520,0
10936,0;OR;04/08/2025;05.825.127/0001-63;0,0;375,0;375,0;375,0;3.3.90.30.07;000070/24;PREGÃO PRESENCIAL;2025;375,0
10937,0;OR;04/08/2025;05.825.127/0001-63;0,0;1250,0;1250,0;1250,0;3.3.90.30.07;000070/24;PREGÃO PRESENCIAL;2025;1250,0
10938,0;OR;04/08/2025;05.531.665/0001-45;0,0;3040,0;3040,0;3040,0;3.3.90.39.99;000081/24;PREGÃO PRESENCIAL;2025;3040,0
10939,0;OR;04/08/2025;05.825.127/0001-63;0,0;375,0;375,0;375,0;3.3.90.30.07;000070/24;PREGÃO PRESENCIAL;2025;375,0
10940,0;OR;04/08/2025;05.825.127/0001-63;0,0;375,0;375,0;0,0;3.3.90.30.07;000070/24;PREGÃO PRESENCIAL;2025;375,0
10941,0;OR;04/08/2025;05.825.127/0001-63;0,0;5425,0;5425,0;5425,0;3.3.90.30.07;000070/24;PREGÃO PRESENCIAL;2025;5425,0
10942,0;OR;04/08/2025;05.531.665/0001-45;0,0;2546,0;2546,0;2546,0;3.3.90.39.99;000081/24;PREGÃO PRESENCIAL;2025;2546,0
10943,0;OR;04/08/2025;05.531.665/0001-45;0,0;2660,0;2660,0;2660,0;3.3.90.39.99;000081/24;PREGÃO PRESENCIAL;2025;2660,0
10944,0;OR;04/08/2025;05.531.665/0001-45;0,0;3002,0;3002,0;3002,0;3.3.90.39.99;000081/24;PREGÃO PRESENCIAL;2025;3002,0
11003,0;GL;04/08/2025;61.198.164/0001-60;0,0;1536,33;1536,33;1536,33;3.3.90.39.69;000132/22;PREGÃO PRESENCIAL;2025;1536,33
11031,0;OR;05/08/2025;11.128.784/0001-54;0,0;3001,0;3001,0;0,0;3.3.90.30.16;000105/24;PREGÃO PRESENCIAL;2025;3001,0
11032,0;OR;05/08/2025;11.128.784/0001-54;0,0;3063,09;3063,09;0,0;3.3.90.30.16;000105/24;PREGÃO PRESENCIAL;2025;3063,09
11033,0;OR;05/08/2025;11.128.784/0001-54;0,0;2129,46;2129,46;0,0;3.3.90.30.16;000105/24;PREGÃO PRESENCIAL;2025;2129,46
11034,0;OR;05/08/2025;33.589.305/0001-30;0,0;4112,5;4112,5;4112,5;3.3.90.30.36;000100/24;PREGÃO PRESENCIAL;2025;4112,5
11035,0;OR;05/08/2025;33.589.305/0001-30;0,0;4716,42;4716,42;4716,42;3.3.90.30.36;000100/24;PREGÃO PRESENCIAL;2025;4716,42
11036,0;OR;05/08/2025;33.589.305/0001-30;0,0;2390,78;2390,78;2390,78;3.3.90.30.36;000100/24;PREGÃO PRESENCIAL;2025;2390,78
11037,0;OR;05/08/2025;33.589.305/0001-30;0,0;1455,5;1455,5;1455,5;3.3.90.30.36;000100/24;PREGÃO PRESENCIAL;2025;1455,5
11038,0;OR;05/08/2025;33.589.305/0001-30;0,0;3021,5;3021,5;3021,5;3.3.90.30.36;000100/24;PREGÃO PRESENCIAL;2025;3021,5
11039,0;OR;05/08/2025;33.589.305/0001-30;0,0;3457,5;3457,5;3457,5;3.3.90.30.36;000100/24;PREGÃO PRESENCIAL;2025;3457,5
11040,0;OR;05/08/2025;04.512.429/0001-19;0,0;2050,0;2050,0;2050,0;3.3.90.30.09;000076/24;PREGÃO PRESENCIAL;2025;2050,0
11041,0;OR;05/08/2025;07.799.595/0001-36;0,0;2361,6;2361,6;2361,6;3.3.90.30.07;000084/24;PREGÃO PRESENCIAL;2025;2361,6
11042,0;OR;05/08/2025;07.799.595/0001-36;0,0;3148,8;3148,8;3148,8;3.3.90.30.07;000084/24;PREGÃO PRESENCIAL;2025;3148,8
11043,0;OR;05/08/2025;07.799.595/0001-36;0,0;5535,8;5535,8;5535,8;3.3.90.30.07;000084/24;PREGÃO PRESENCIAL;2025;5535,8
11044,0;OR;05/08/2025;31.130.942/0001-18;0,0;71,8;71,8;71,8;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;71,8
11045,0;OR;05/08/2025;31.130.942/0001-18;0,0;1016,8;1016,8;1016,8;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;1016,8
11046,0;OR;05/08/2025;31.130.942/0001-18;0,0;443,0;443,0;443,0;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;443,0
11047,0;OR;05/08/2025;31.130.942/0001-18;0,0;332,4;332,4;332,4;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;332,4
11048,0;OR;05/08/2025;31.130.942/0001-18;0,0;348,0;348,0;348,0;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;348,0
11053,0;OR;06/08/2025;07.376.591/0001-45;0,0;3000,0;3000,0;3000,0;3.3.90.39.12;000083/24;DISPENSA;2025;3000,0
11055,0;OR;06/08/2025;04.512.429/0001-19;0,0;9360,0;9360,0;9360,0;3.3.90.39.12;000076/24;PREGÃO PRESENCIAL;2025;9360,0
11057,0;OR;06/08/2025;52.069.992/0001-07;0,0;28300,0;28300,0;28300,0;3.3.90.39.50;000098/23;PREGÃO PRESENCIAL;2025;28300,0
11059,0;OR;06/08/2025;14.774.526/0001-33;0,0;1694,0;1694,0;1694,0;3.3.90.30.06;000055/25;PREGÃO PRESENCIAL;2025;1694,0
11060,0;OR;06/08/2025;04.607.572/0001-94;0,0;303,0;303,0;0,0;3.3.90.30.39;000075/24;PREGÃO PRESENCIAL;2025;303,0
11061,0;OR;06/08/2025;04.607.572/0001-94;0,0;1095,0;1095,0;0,0;3.3.90.30.39;000075/24;PREGÃO PRESENCIAL;2025;1095,0
11062,0;OR;06/08/2025;04.607.572/0001-94;0,0;405,0;405,0;0,0;3.3.90.30.39;000075/24;PREGÃO PRESENCIAL;2025;405,0
11063,0;OR;06/08/2025;04.607.572/0001-94;0,0;530,0;530,0;530,0;3.3.90.39.19;000075/24;PREGÃO PRESENCIAL;2025;530,0
11064,0;OR;06/08/2025;04.607.572/0001-94;0,0;128,0;128,0;128,0;3.3.90.39.19;000075/24;PREGÃO PRESENCIAL;2025;128,0
11065,0;OR;06/08/2025;04.607.572/0001-94;0,0;136,0;136,0;136,0;3.3.90.39.19;000075/24;PREGÃO PRESENCIAL;2025;136,0
11066,0;OR;06/08/2025;04.607.572/0001-94;0,0;295,0;295,0;295,0;3.3.90.39.19;000075/24;PREGÃO PRESENCIAL;2025;295,0
11067,0;OR;06/08/2025;04.607.572/0001-94;0,0;345,0;345,0;345,0;3.3.90.39.19;000075/24;PREGÃO PRESENCIAL;2025;345,0
11068,0;OR;06/08/2025;04.607.572/0001-94;0,0;83,0;83,0;83,0;3.3.90.39.19;000075/24;PREGÃO PRESENCIAL;2025;83,0
11071,0;OR;06/08/2025;15.577.225/0001-82;0,0;2116,42;2116,42;2116,42;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;2116,42
11072,0;OR;06/08/2025;58.580.993/0001-06;0,0;600,0;600,0;600,0;3.3.90.30.99;000051/25;DISPENSA;2025;600,0
11080,0;OR;06/08/2025;15.577.225/0001-82;0,0;428,04;428,04;428,04;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;428,04
11081,0;OR;06/08/2025;15.577.225/0001-82;0,0;118,9;118,9;118,9;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;118,9
11082,0;OR;06/08/2025;15.577.225/0001-82;0,0;713,4;713,4;713,4;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;713,4
11083,0;OR;06/08/2025;15.577.225/0001-82;0,0;475,6;475,6;475,6;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;475,6
11084,0;OR;06/08/2025;15.577.225/0001-82;0,0;118,9;118,9;118,9;3.3.90.30.07;000048/25;PREGÃO PRESENCIAL;2025;118,9
11103,0;OR;06/08/2025;04.607.572/0001-94;0,0;880,0;880,0;880,0;3.3.90.30.39;000075/24;PREGÃO PRESENCIAL;2025;880,0
11104,0;OR;06/08/2025;04.607.572/0001-94;0,0;880,0;880,0;880,0;3.3.90.30.39;000075/24;PREGÃO PRESENCIAL;2025;880,0
11105,0;OR;06/08/2025;04.607.572/0001-94;0,0;605,0;605,0;605,0;3.3.90.30.39;000075/24;PREGÃO PRESENCIAL;2025;605,0
11106,0;OR;06/08/2025;04.607.572/0001-94;0,0;490,0;490,0;490,0;3.3.90.30.39;000075/24;PREGÃO PRESENCIAL;2025;490,0
11107,0;OR;06/08/2025;04.607.572/0001-94;0,0;486,0;486,0;486,0;3.3.90.30.39;000075/24;PREGÃO PRESENCIAL;2025;486,0
11108,0;OR;06/08/2025;04.607.572/0001-94;0,0;605,0;605,0;605,0;3.3.90.30.39;000075/24;PREGÃO PRESENCIAL;2025;605,0
11109,0;OR;06/08/2025;04.607.572/0001-94;0,0;1000,0;1000,0;1000,0;3.3.90.30.39;000075/24;PREGÃO PRESENCIAL;2025;1000,0
